species_name,EIV_light,EIV_temp,EIV_moist,EIV_react,EIV_nutr,dist_freq,dist_sev,GF_annual,GF_monocarpic,GF_polycarpic,GF_clonal,GF_dwarf,GF_shrub,GF_tree,LS_Pierce_C,LS_Pierce_S,LS_Pierce_R,LLS_overwintering_green,LLS_spring_green,LLS_summer_green,LLS_evergreen,LA_succulent,LA_scleromorphic,LA_mesomorphic,LA_hygromorphic,LA_helomorphic,LA_hydromorphic,SLA,GR_allogamy,GR_autogamy,GR_mixed_mating,GR_apomixis,wind_pollination,insect_pollination,selfing,DS_Allium,DS_Bidens,DS_Cornus,DS_Epilobium,DS_Lycopodium,DS_Phragmites,DS_Sparganium,DS_Zea,myrmecochorous,Par_autotrophic,Par_parasite,Par_mycoheterotroph,symbiosis_N_fixers,no_nitrogen_fixing,eco_spec_all,colonization_success,colonization_potential,expansive,grass,graminoid,non_myrmecochorous,LC,NT,VU,EN,CR,native,archaeophyte,neophyte,log_leaf_size,log_height_mean
Sesleria uliginosa,8,5,8,8,2,NA,NA,0,0,0,1,0,0,0,23.02,48.41,28.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.58,1,NA,0,1,1,0,0,0,0,0,1,1,0,0,NA,-0.5606673061697374
Setaria adhaerens,8,9,4,7,7,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,1,NA,NA
Setaria faberi,8,7,4,7,7,NA,NA,1,0,0,0,0,0,0,35.73,38.02,26.25,0,0,1,0,0,0.5,0.5,0,0,0,NA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,1,NA,-0.2596373105057561
Setaria italica,8,8,4,7,7,NA,NA,1,0,0,0,0,0,0,53.38,16.29,30.33,0,0,1,0,0,0.5,0.5,0,0,0,23.91,0,0,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,1,0,3.7511635847694937,-0.09691001300805639
Setaria italica subsp. italica,8,8,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,1,0,0,NA,NA
Setaria italica subsp. moharia,8,8,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,1,0,0,NA,NA
Setaria pumila,7,7,4,6,7,0.181,0.967,1,0,0,0,0,0,0,38.36,24.68,36.96,0,0,1,0,0,0.5,0.5,0,0,0,22.5805,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4.96,4,6,0,1,1,0,1,0,0,0,0,0,1,0,3.276634109068146,-0.42596873227228116
Setaria verticillata,8,7,4,NA,7,0.369,0.967,1,0,0,0,0,0,0,25.23,33.17,41.6,0,0,1,0,0,0.5,0.5,0,0,0,48.65,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5.58,1,NA,0,1,1,1,1,0,0,0,0,0,1,0,2.7113853790984517,-0.3979400086720376
Setaria verticillata agg.,8,7,4,NA,7,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0.5,0.5,0,0,0,48.65,0,1,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,1,1,0,0,0,0,1,0,0,2.7113853790984517,-0.3979400086720376
Setaria verticilliformis,8,7,4,NA,7,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,0,1,1,0,1,0,0,0,0,0,1,0,NA,-0.3979400086720376
Setaria viridis,7,6,4,NA,6,0.306,0.911,1,0,0,0,0,0,0,23.61,41.47,34.92,0,0,1,0,0,0.5,0.5,0,0,0,23.82,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4.49,4,4,0,1,1,0,1,0,0,0,0,0,1,0,3.0003255987771427,0.04139268515822508
Setaria viridis subsp. pycnocoma,7,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,0,0,1,NA,0.146128035678238
Setaria viridis subsp. viridis,7,6,4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,0,1,0,0,0,0,1,0,0,NA,-0.3979400086720376
Sherardia arvensis,7,6,4,7,5,0.519,0.998,1,0,0,0,0,0,0,0,24.54,75.46,1,0,0,0,0,0,1,0,0,0,22.46666667,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.45,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1.0969100130080565,-0.9030899869919435
Sicyos angulatus,7,7,8,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.91,0,40.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,0.5440680443502757
Sida hermaphrodita,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,0.3010299956639812
Sida rhombifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,NA,-0.18708664335714442
Sida rhombifolia subsp. rhombifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.18708664335714442
Sida spinosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.3467874862246563
Sideritis montana,9,7,3,7,5,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.209,0,0,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,0,0,0,0,0,0,0,1,0,1,0,0,1.795414203938857,-0.6478174818886375
Silaum silaus,7,6,NA,7,5,-0.414,0.293,0,0,1,0,0,0,0,48.31,34.36,17.34,0,0,1,0,0,0.5,0.5,0,0,0,17.43333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.21,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3.7699678013294426,-0.1549019599857432
Silene ×grecescui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,1,0,0,NA,NA
Silene ×hampeana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,1,0,0,NA,NA
Silene baccifera,6,6,7,7,7,-0.696,0.388,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5.18,3,8,0,0,0,1,0,1,0,0,0,1,0,0,NA,0.09691001300805642
Silene bupleuroides,8,7,3,8,3,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,-0.2218487496163564
Silene conica,9,7,2,5,2,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,NA,-0.7569619513137056
Silene cretica,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,25.09,0,74.91,1,0,0,0,0,1,0,0,0,0,23.13,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,2.4683473304121573,-0.3467874862246563
Silene csereii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,1,NA,NA
Silene dichotoma,7,7,4,NA,6,NA,NA,1,0,0,0,0,0,0,40.24,0,59.76,0,0,0,1,NA,NA,NA,NA,NA,NA,24.42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,0,0,0,1,1,0,0,0,0,1,0,0,3.017346419558815,-0.3979400086720376
Silene dichotoma subsp. dichotoma,7,7,4,NA,6,NA,NA,1,0,0,0,0,0,0,40.24,0,59.76,0,0,0,1,NA,NA,NA,NA,NA,NA,24.42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,0,0,0,1,1,0,0,0,0,0,0,1,3.017346419558815,-0.3979400086720376
Silene dioica,NA,NA,6,6,7,-0.596,0.295,0,0,1,0,0,0,0,48.31,0,51.69,0,0,0,1,0,0,1,0,0,0,36.785875,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.25,5,4,0,0,0,1,1,0,0,0,0,1,0,0,3.5481436374348454,-0.3467874862246563
Silene gallica,7,7,4,6,6,NA,NA,1,0,0,0,0,0,0,22.6,0,77.4,0,0,0,1,0,0.5,0.5,0,0,0,34.5,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,2.6522463410033232,-0.7825160557860937
Silene latifolia,7,6,4,NA,7,-0.356,0.728,0,0,1,0,0,0,0,51.23,0,48.77,0,0,0,1,0,0,1,0,0,0,21.625,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.1,7,7,0,0,0,0,1,0,0,0,0,0,1,0,3.2461291256634364,-0.2798406965940431
Silene latifolia subsp. alba,7,6,4,NA,7,-0.356,0.728,0,0,1,0,0,0,0,51.23,0,48.77,0,0,0,1,0,0,1,0,0,0,21.625,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.1,7,7,0,0,0,0,1,0,0,0,0,1,0,0,3.2461291256634364,-0.2798406965940431
Silene nemoralis,7,6,NA,8,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.61,3,9,0,0,0,1,0,0,0,1,0,1,0,0,NA,-0.2218487496163563
Silene noctiflora,7,6,4,8,6,0.442,0.994,1,0,0,0,0,0,0,49.31,4.78,45.91,1,0,0,0,0,0.5,0.5,0,0,0,21.9,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6.24,4,3,0,0,0,1,0,1,0,0,0,0,1,0,3.274734984872738,-0.3979400086720376
Silene nutans,6,NA,3,6,3,-0.677,0.135,0,0,1,0,0,0,0,45,1.83,53.17,0,0,1,0,0,0.5,0.5,0,0,0,22.18666667,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.23,6,7,0,0,0,1,1,0,0,0,0,1,0,0,3.1061908972634154,-0.4559319556497244
Silene otites,9,7,2,7,2,-0.159,0.258,0,0,1,0,0,0,0,16.12,58.69,25.19,0,0,0,1,0,1,0,0,0,0,12.94,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.34,5,5,0,0,0,1,0,1,0,0,0,1,0,0,2.230448921378274,-0.24033215531036956
Silene pendula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
Silene stricta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,0,0,0,0,1,NA,NA
Silene viridiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
Silene viscosa,8,6,3,6,3,NA,NA,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,0.5,0.5,0,0,NA,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.03,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,NA,-0.1549019599857432
Silene vulgaris,6,NA,4,6,4,-0.595,0.341,0,0,1,0,0,0,0,48.14,0.21,51.65,0,0,0,1,0,0.5,0.5,0,0,0,19.87,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.63,7,7,0,0,0,0,1,0,0,0,0,1,0,0,3.071697945221614,-0.18708664335714442
Silene vulgaris subsp. antelopum,6,7,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
Silene vulgaris subsp. vulgaris,6,NA,4,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA
Silphium perfoliatum,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,0.3521825181113625
Silybum marianum,7,7,4,7,7,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0.5,0.5,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,NA,0.021189299069938092
Sinapis alba,7,6,5,7,6,0.083,0.888,1,0,0,0,0,0,0,56.01,0,43.99,0,0,1,0,0,0,1,0,0,0,20.98,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.28,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,3.3647385550553985,-0.12493873660829995
Sinapis arvensis,7,5,NA,7,6,0.335,0.972,1,0,0,0,0,0,0,60.06,0,39.94,0,0,1,0,0,0,1,0,0,0,39.00888889,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.69,5,4,0,0,0,0,1,0,0,0,0,0,1,0,3.9680468786234884,-0.18708664335714442
Sinapis dissecta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA
Sisymbrium altissimum,8,6,4,7,6,0.166,0.884,1,0,0,0,0,0,0,69,0,31,1,0,0,0,0,0.5,0.5,0,0,0,21.19333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.53,3,5,0,0,0,0,1,0,0,0,0,0,0,1,3.820762635392057,-0.3467874862246563
Sisymbrium austriacum,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,NA,-0.3467874862246563
Sisymbrium austriacum subsp. austriacum,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.3467874862246563
Sisymbrium irio,8,8,3,7,6,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.5228787452803376
Sisymbrium loeselii,7,6,4,7,7,-0.166,0.844,0,0,1,0,0,0,0,62.34,16.08,21.58,1,0,0,0,0,0.5,0.5,0,0,0,18.228,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.85,6,8,0,0,0,0,1,0,0,0,0,0,1,0,3.597706152819413,-0.12493873660829995
Sisymbrium officinale,8,6,5,NA,8,-0.033,0.827,1,0,0,0,0,0,0,62.7,0,37.3,1,0,0,0,0,0,1,0,0,0,26.71666667,0,1,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.66,4,4,0,0,0,0,1,0,0,0,0,0,1,0,3.8023859928592767,-0.3979400086720376
Sisymbrium orientale,8,7,4,8,6,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.325,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,0,0,0,0,1,0,0,0,0,1,0,0,3.5453689773706936,-0.09691001300805639
Sisymbrium orientale subsp. macroloma,8,7,4,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.09691001300805639
Sisymbrium orientale subsp. orientale,8,7,4,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.52,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,NA,-0.2218487496163563
Sisymbrium polymorphum,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.631,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,2.3320949284460792,NA
Sisymbrium strictissimum,6,7,6,7,7,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,NA,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3.64,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,0
Sisymbrium volgense,8,6,3,7,6,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,0,1,0,0,0.5,0.5,0,0,0,NA,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.2596373105057561
Sisyrinchium montanum,7,5,8,6,3,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.6478174818886375
Sium latifolium,7,6,10,7,7,-0.668,0.24,0,0,0,1,0,0,0,64.17,0,35.83,0,0,0,1,0,0,0,0,1,0,42.55679911,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.21,1,NA,0,0,0,0,0,0,0,1,0,1,0,0,4.16203889316252,0.06069784035361165
Sium sisarum,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA
Smyrnium perfoliatum,4,7,5,8,6,NA,NA,0,1,0,0,0,0,0,48.06,22.54,29.4,0,1,0,0,0,0,0.5,0.5,0,0,31.01,0,0,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,3.844570361988267,-0.07058107428570728
Solanum alatum,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,17.54,0,0,1,0,0,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,2.650793039651931,-0.4559319556497244
Solanum americanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.37161106994968846
Solanum capsicastrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,NA,-0.4559319556497244
Solanum carolinense,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.3979400086720376
Solanum cornutum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.2218487496163563
Solanum decipiens,7,6,5,7,8,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.2596373105057561
Solanum dulcamara,NA,5,9,NA,8,-0.749,0.256,0,0,0,1,0,0,0,39.85,2.75,57.4,0,0,1,0,0,0,1,0,0,0,34.643,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3.57,5,3,0,0,0,0,1,0,0,0,0,1,0,0,3.2794977399328364,0.21748394421390627
Solanum linnaeanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,0.3010299956639812
Solanum lycopersicum,7,6,6,7,7,0.056,0.895,1,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,NA,0,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4.85,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,-0.022276394711152253
