PlotObservationID,TV2_releve_number,RS_CODE,RS_CODE_PLOT,year,Releve_area_m2,veg_type0,Longitude,Latitude,n_surveys
801188,NA,CZ_0028,CZ_0028_34,2021,4,TD_wet,14.886880555555555,50.23591388888889,5
801223,NA,CZ_0028,CZ_0028_34,2022,4,TD_wet,14.886880555555555,50.23591388888889,5
801147,NA,CZ_0028,CZ_0028_35,2018,4,TD_mesic,14.8959,50.24418888888889,4
801181,NA,CZ_0028,CZ_0028_35,2019,4,TD_mesic,14.8959,50.24418888888889,4
801216,NA,CZ_0028,CZ_0028_35,2021,4,TD_mesic,14.8959,50.24418888888889,4
801251,NA,CZ_0028,CZ_0028_35,2022,4,TD_mesic,14.8959,50.24418888888889,4
801066,NA,CZ_0028,CZ_0028_36,2017,4,TD_mesic,14.883408333333334,50.23476111111111,5
801118,NA,CZ_0028,CZ_0028_36,2018,4,TD_mesic,14.883408333333334,50.23476111111111,5
801155,NA,CZ_0028,CZ_0028_36,2019,4,TD_mesic,14.883408333333334,50.23476111111111,5
801189,NA,CZ_0028,CZ_0028_36,2021,4,TD_mesic,14.883408333333334,50.23476111111111,5
801224,NA,CZ_0028,CZ_0028_36,2022,4,TD_mesic,14.883408333333334,50.23476111111111,5
801068,NA,CZ_0028,CZ_0028_37,2017,4,TH,14.889524999999999,50.23368333333333,5
801119,NA,CZ_0028,CZ_0028_37,2018,4,TH,14.889524999999999,50.23368333333333,5
801156,NA,CZ_0028,CZ_0028_37,2019,4,TH,14.889524999999999,50.23368333333333,5
801190,NA,CZ_0028,CZ_0028_37,2021,4,TH,14.889524999999999,50.23368333333333,5
801225,NA,CZ_0028,CZ_0028_37,2022,4,TH,14.889524999999999,50.23368333333333,5
801076,NA,CZ_0028,CZ_0028_4,2017,4,TD_mesic,14.887888888888888,50.2342,5
801123,NA,CZ_0028,CZ_0028_4,2018,4,TD_mesic,14.887888888888888,50.2342,5
801160,NA,CZ_0028,CZ_0028_4,2019,4,TD_mesic,14.887888888888888,50.2342,5
801194,NA,CZ_0028,CZ_0028_4,2021,4,TD_mesic,14.887888888888888,50.2342,5
801229,NA,CZ_0028,CZ_0028_4,2022,4,TD_mesic,14.887888888888888,50.2342,5
801078,NA,CZ_0028,CZ_0028_5,2017,4,X,14.887236111111111,50.23508611111111,5
801124,NA,CZ_0028,CZ_0028_5,2018,4,X,14.887236111111111,50.23508611111111,5
801161,NA,CZ_0028,CZ_0028_5,2019,4,X,14.887236111111111,50.23508611111111,5
801195,NA,CZ_0028,CZ_0028_5,2021,4,X,14.887236111111111,50.23508611111111,5
801230,NA,CZ_0028,CZ_0028_5,2022,4,X,14.887236111111111,50.23508611111111,5
801080,NA,CZ_0028,CZ_0028_6,2017,4,TH,14.892605555555555,50.234027777777776,5
801125,NA,CZ_0028,CZ_0028_6,2018,4,TH,14.892605555555555,50.234027777777776,5
801162,NA,CZ_0028,CZ_0028_6,2019,4,TH,14.892605555555555,50.234027777777776,5
801196,NA,CZ_0028,CZ_0028_6,2021,4,TH,14.892605555555555,50.234027777777776,5
801231,NA,CZ_0028,CZ_0028_6,2022,4,TH,14.892605555555555,50.234027777777776,5
801082,NA,CZ_0028,CZ_0028_7,2017,4,TH,14.868533333333334,50.28756666666666,5
801126,NA,CZ_0028,CZ_0028_7,2018,4,TH,14.868533333333334,50.28756666666666,5
801163,NA,CZ_0028,CZ_0028_7,2019,4,TH,14.868533333333334,50.28756666666666,5
801197,NA,CZ_0028,CZ_0028_7,2021,4,TH,14.868533333333334,50.28756666666666,5
801232,NA,CZ_0028,CZ_0028_7,2022,4,TH,14.868533333333334,50.28756666666666,5
801084,NA,CZ_0028,CZ_0028_8,2017,4,TD_mesic,14.8702,50.287124999999996,5
801127,NA,CZ_0028,CZ_0028_8,2018,4,TD_mesic,14.8702,50.287124999999996,5
801164,NA,CZ_0028,CZ_0028_8,2019,4,TD_mesic,14.8702,50.287124999999996,5
801198,NA,CZ_0028,CZ_0028_8,2021,4,TD_mesic,14.8702,50.287124999999996,5
801233,NA,CZ_0028,CZ_0028_8,2022,4,TD_mesic,14.8702,50.287124999999996,5
801086,NA,CZ_0028,CZ_0028_9,2017,4,TD_wet,14.871127777777778,50.287191666666665,5
801128,NA,CZ_0028,CZ_0028_9,2018,4,TD_wet,14.871127777777778,50.287191666666665,5
801165,NA,CZ_0028,CZ_0028_9,2019,4,TD_wet,14.871127777777778,50.287191666666665,5
801199,NA,CZ_0028,CZ_0028_9,2021,4,TD_wet,14.871127777777778,50.287191666666665,5
801234,NA,CZ_0028,CZ_0028_9,2022,4,TD_wet,14.871127777777778,50.287191666666665,5
905215,NA,CZ_0029,CZ_0029_23,1996,25,TH,15.87828888888889,48.861130555555555,2
905125,NA,CZ_0029,CZ_0029_23,2023,25,TH,15.87828888888889,48.861130555555555,2
905267,NA,CZ_0029,CZ_0029_51,1996,25,TFG,15.878469444444445,48.86103888888889,2
905177,NA,CZ_0029,CZ_0029_51,2023,25,TFG,15.878469444444445,48.86103888888889,2
905268,NA,CZ_0029,CZ_0029_52,1996,25,TH,15.878419444444445,48.860800000000005,2
905178,NA,CZ_0029,CZ_0029_52,2023,25,TH,15.878419444444445,48.860800000000005,2
905270,NA,CZ_0029,CZ_0029_54,1996,25,TFG,15.877961111111112,48.860800000000005,2
905180,NA,CZ_0029,CZ_0029_54,2023,25,TFG,15.877961111111112,48.860800000000005,2
905271,NA,CZ_0029,CZ_0029_55,1996,25,TFG,15.878030555555556,48.861088888888894,2
905181,NA,CZ_0029,CZ_0029_55,2023,25,TFG,15.878030555555556,48.861088888888894,2
905272,NA,CZ_0029,CZ_0029_57,1996,25,TH,15.879261111111111,48.86101111111111,2
905182,NA,CZ_0029,CZ_0029_57,2023,25,TH,15.879261111111111,48.86101111111111,2
905274,NA,CZ_0029,CZ_0029_59,1996,25,TH,15.879561111111112,48.860911111111115,2
905184,NA,CZ_0029,CZ_0029_59,2023,25,TH,15.879561111111112,48.860911111111115,2
905286,NA,CZ_0029,CZ_0029_72,1996,25,TH,15.8796,48.86098888888889,2
905196,NA,CZ_0029,CZ_0029_72,2023,25,TH,15.8796,48.86098888888889,2
905287,NA,CZ_0029,CZ_0029_73,1996,25,TH,15.879680555555556,48.86088055555555,2
905197,NA,CZ_0029,CZ_0029_73,2023,25,TH,15.879680555555556,48.86088055555555,2
905288,NA,CZ_0029,CZ_0029_74,1996,25,TH,15.879730555555556,48.860730555555556,2
905198,NA,CZ_0029,CZ_0029_74,2023,25,TH,15.879730555555556,48.860730555555556,2
905289,NA,CZ_0029,CZ_0029_75,1996,25,TH,15.880469444444445,48.86108055555556,2
905199,NA,CZ_0029,CZ_0029_75,2023,25,TH,15.880469444444445,48.86108055555556,2
905290,NA,CZ_0029,CZ_0029_76,1996,25,TH,15.880019444444445,48.860819444444445,2
905200,NA,CZ_0029,CZ_0029_76,2023,25,TH,15.880019444444445,48.860819444444445,2
905291,NA,CZ_0029,CZ_0029_77,1996,25,TH,15.879950000000001,48.860911111111115,2
905201,NA,CZ_0029,CZ_0029_77,2023,25,TH,15.879950000000001,48.860911111111115,2
905293,NA,CZ_0029,CZ_0029_80,1996,25,TH,15.880380555555556,48.86088888888889,2
905203,NA,CZ_0029,CZ_0029_80,2023,25,TH,15.880380555555556,48.86088888888889,2
905298,NA,CZ_0029,CZ_0029_85,1996,25,TH,15.880661111111111,48.88111111111111,2
905208,NA,CZ_0029,CZ_0029_85,2023,25,TH,15.880661111111111,48.88111111111111,2
905299,NA,CZ_0029,CZ_0029_86,1996,25,TH,15.881111111111112,48.86116944444444,2
905209,NA,CZ_0029,CZ_0029_86,2023,25,TH,15.881111111111112,48.86116944444444,2
905300,NA,CZ_0029,CZ_0029_87,1996,25,TFG,15.877819444444444,48.86103055555556,2
905210,NA,CZ_0029,CZ_0029_87,2023,25,TFG,15.877819444444444,48.86103055555556,2
905229,NA,CZ_0029,CZ_0029_9,1996,25,TH,15.880480555555556,48.86126111111111,2
905139,NA,CZ_0029,CZ_0029_9,2023,25,TH,15.880480555555556,48.86126111111111,2
801541,NA,CZ_0030,CZ_0030_1,2000,2.25,TH,14.296266666666666,48.82180277777778,14
801553,NA,CZ_0030,CZ_0030_1,2001,2.25,TH,14.296266666666666,48.82180277777778,14
801565,NA,CZ_0030,CZ_0030_1,2002,2.25,TH,14.296266666666666,48.82180277777778,14
801577,NA,CZ_0030,CZ_0030_1,2003,2.25,TH,14.296266666666666,48.82180277777778,14
801589,NA,CZ_0030,CZ_0030_1,2004,2.25,TH,14.296266666666666,48.82180277777778,14
801601,NA,CZ_0030,CZ_0030_1,2005,2.25,TH,14.296266666666666,48.82180277777778,14
801613,NA,CZ_0030,CZ_0030_1,2006,2.25,TH,14.296266666666666,48.82180277777778,14
801624,NA,CZ_0030,CZ_0030_1,2008,2.25,TH,14.296266666666666,48.82180277777778,14
801635,NA,CZ_0030,CZ_0030_1,2009,2.25,TH,14.296266666666666,48.82180277777778,14
801646,NA,CZ_0030,CZ_0030_1,2010,2.25,TH,14.296266666666666,48.82180277777778,14
801658,NA,CZ_0030,CZ_0030_1,2011,2.25,TH,14.296266666666666,48.82180277777778,14
801671,NA,CZ_0030,CZ_0030_1,2020,2.25,TH,14.296266666666666,48.82180277777778,14
801725,NA,CZ_0030,CZ_0030_1,2021,2.25,TH,14.296266666666666,48.82180277777778,14
801779,NA,CZ_0030,CZ_0030_1,2022,2.25,TH,14.296266666666666,48.82180277777778,14
801550,NA,CZ_0030,CZ_0030_10,2000,2.25,TH,14.294919444444444,48.82156111111112,14
801562,NA,CZ_0030,CZ_0030_10,2001,2.25,TH,14.294919444444444,48.82156111111112,14
801574,NA,CZ_0030,CZ_0030_10,2002,2.25,TH,14.294919444444444,48.82156111111112,14
801586,NA,CZ_0030,CZ_0030_10,2003,2.25,TH,14.294919444444444,48.82156111111112,14
801598,NA,CZ_0030,CZ_0030_10,2004,2.25,TH,14.294919444444444,48.82156111111112,14
801610,NA,CZ_0030,CZ_0030_10,2005,2.25,TH,14.294919444444444,48.82156111111112,14
801621,NA,CZ_0030,CZ_0030_10,2006,2.25,TH,14.294919444444444,48.82156111111112,14
801632,NA,CZ_0030,CZ_0030_10,2008,2.25,TH,14.294919444444444,48.82156111111112,14
801643,NA,CZ_0030,CZ_0030_10,2009,2.25,TH,14.294919444444444,48.82156111111112,14
801654,NA,CZ_0030,CZ_0030_10,2010,2.25,TH,14.294919444444444,48.82156111111112,14
801666,NA,CZ_0030,CZ_0030_10,2011,2.25,TH,14.294919444444444,48.82156111111112,14
801695,NA,CZ_0030,CZ_0030_10,2020,2.25,TH,14.294919444444444,48.82156111111112,14
801749,NA,CZ_0030,CZ_0030_10,2021,2.25,TH,14.294919444444444,48.82156111111112,14
801803,NA,CZ_0030,CZ_0030_10,2022,2.25,TH,14.294919444444444,48.82156111111112,14
801551,NA,CZ_0030,CZ_0030_11,2000,2.25,TH,14.294905555555555,48.82143333333334,14
801563,NA,CZ_0030,CZ_0030_11,2001,2.25,TH,14.294905555555555,48.82143333333334,14
801575,NA,CZ_0030,CZ_0030_11,2002,2.25,TH,14.294905555555555,48.82143333333334,14
801587,NA,CZ_0030,CZ_0030_11,2003,2.25,TH,14.294905555555555,48.82143333333334,14
801599,NA,CZ_0030,CZ_0030_11,2004,2.25,TH,14.294905555555555,48.82143333333334,14
801611,NA,CZ_0030,CZ_0030_11,2005,2.25,TH,14.294905555555555,48.82143333333334,14
801622,NA,CZ_0030,CZ_0030_11,2006,2.25,TH,14.294905555555555,48.82143333333334,14
801633,NA,CZ_0030,CZ_0030_11,2008,2.25,TH,14.294905555555555,48.82143333333334,14
801644,NA,CZ_0030,CZ_0030_11,2009,2.25,TH,14.294905555555555,48.82143333333334,14
801655,NA,CZ_0030,CZ_0030_11,2010,2.25,TH,14.294905555555555,48.82143333333334,14
801667,NA,CZ_0030,CZ_0030_11,2011,2.25,TH,14.294905555555555,48.82143333333334,14
801698,NA,CZ_0030,CZ_0030_11,2020,2.25,TH,14.294905555555555,48.82143333333334,14
801752,NA,CZ_0030,CZ_0030_11,2021,2.25,TH,14.294905555555555,48.82143333333334,14
801806,NA,CZ_0030,CZ_0030_11,2022,2.25,TH,14.294905555555555,48.82143333333334,14
801552,NA,CZ_0030,CZ_0030_12,2000,2.25,TH,14.294702777777776,48.82143333333334,14
801564,NA,CZ_0030,CZ_0030_12,2001,2.25,TH,14.294702777777776,48.82143333333334,14
801576,NA,CZ_0030,CZ_0030_12,2002,2.25,TH,14.294702777777776,48.82143333333334,14
801588,NA,CZ_0030,CZ_0030_12,2003,2.25,TH,14.294702777777776,48.82143333333334,14
801600,NA,CZ_0030,CZ_0030_12,2004,2.25,TH,14.294702777777776,48.82143333333334,14
801612,NA,CZ_0030,CZ_0030_12,2005,2.25,TH,14.294702777777776,48.82143333333334,14
801623,NA,CZ_0030,CZ_0030_12,2006,2.25,TH,14.294702777777776,48.82143333333334,14
801634,NA,CZ_0030,CZ_0030_12,2008,2.25,TH,14.294702777777776,48.82143333333334,14
801645,NA,CZ_0030,CZ_0030_12,2009,2.25,TH,14.294702777777776,48.82143333333334,14
801656,NA,CZ_0030,CZ_0030_12,2010,2.25,TH,14.294702777777776,48.82143333333334,14
801668,NA,CZ_0030,CZ_0030_12,2011,2.25,TH,14.294702777777776,48.82143333333334,14
801701,NA,CZ_0030,CZ_0030_12,2020,2.25,TH,14.294702777777776,48.82143333333334,14
801755,NA,CZ_0030,CZ_0030_12,2021,2.25,TH,14.294702777777776,48.82143333333334,14
801809,NA,CZ_0030,CZ_0030_12,2022,2.25,TH,14.294702777777776,48.82143333333334,14
801704,NA,CZ_0030,CZ_0030_13,2020,2.25,TH,14.294441666666666,48.821672222222226,3
801758,NA,CZ_0030,CZ_0030_13,2021,2.25,TH,14.294441666666666,48.821672222222226,3
801812,NA,CZ_0030,CZ_0030_13,2022,2.25,TH,14.294441666666666,48.821672222222226,3
801707,NA,CZ_0030,CZ_0030_14,2020,2.25,TH,14.29438611111111,48.82171666666667,3
801761,NA,CZ_0030,CZ_0030_14,2021,2.25,TH,14.29438611111111,48.82171666666667,3
801815,NA,CZ_0030,CZ_0030_14,2022,2.25,TH,14.29438611111111,48.82171666666667,3
801710,NA,CZ_0030,CZ_0030_15,2020,2.25,TH,14.294383333333332,48.82175277777778,3
801764,NA,CZ_0030,CZ_0030_15,2021,2.25,TH,14.294383333333332,48.82175277777778,3
801818,NA,CZ_0030,CZ_0030_15,2022,2.25,TH,14.294383333333332,48.82175277777778,3
801713,NA,CZ_0030,CZ_0030_16,2020,2.25,TH,14.29461388888889,48.82146666666667,3
801767,NA,CZ_0030,CZ_0030_16,2021,2.25,TH,14.29461388888889,48.82146666666667,3
801821,NA,CZ_0030,CZ_0030_16,2022,2.25,TH,14.29461388888889,48.82146666666667,3
801716,NA,CZ_0030,CZ_0030_17,2020,2.25,TH,14.29481111111111,48.82135277777778,3
801770,NA,CZ_0030,CZ_0030_17,2021,2.25,TH,14.29481111111111,48.82135277777778,3
801824,NA,CZ_0030,CZ_0030_17,2022,2.25,TH,14.29481111111111,48.82135277777778,3
801719,NA,CZ_0030,CZ_0030_18,2020,2.25,TH,14.294827777777778,48.82134722222222,3
801773,NA,CZ_0030,CZ_0030_18,2021,2.25,TH,14.294827777777778,48.82134722222222,3
801827,NA,CZ_0030,CZ_0030_18,2022,2.25,TH,14.294827777777778,48.82134722222222,3
801722,NA,CZ_0030,CZ_0030_19,2020,2.25,TH,14.294655555555556,48.822247222222224,3
801776,NA,CZ_0030,CZ_0030_19,2021,2.25,TH,14.294655555555556,48.822247222222224,3
801830,NA,CZ_0030,CZ_0030_19,2022,2.25,TH,14.294655555555556,48.822247222222224,3
801542,NA,CZ_0030,CZ_0030_2,2000,2.25,TH,14.296219444444445,48.82183333333334,14
801554,NA,CZ_0030,CZ_0030_2,2001,2.25,TH,14.296219444444445,48.82183333333334,14
801566,NA,CZ_0030,CZ_0030_2,2002,2.25,TH,14.296219444444445,48.82183333333334,14
801578,NA,CZ_0030,CZ_0030_2,2003,2.25,TH,14.296219444444445,48.82183333333334,14
801590,NA,CZ_0030,CZ_0030_2,2004,2.25,TH,14.296219444444445,48.82183333333334,14
801602,NA,CZ_0030,CZ_0030_2,2005,2.25,TH,14.296219444444445,48.82183333333334,14
801614,NA,CZ_0030,CZ_0030_2,2006,2.25,TH,14.296219444444445,48.82183333333334,14
801625,NA,CZ_0030,CZ_0030_2,2008,2.25,TH,14.296219444444445,48.82183333333334,14
801636,NA,CZ_0030,CZ_0030_2,2009,2.25,TH,14.296219444444445,48.82183333333334,14
801647,NA,CZ_0030,CZ_0030_2,2010,2.25,TH,14.296219444444445,48.82183333333334,14
801659,NA,CZ_0030,CZ_0030_2,2011,2.25,TH,14.296219444444445,48.82183333333334,14
801674,NA,CZ_0030,CZ_0030_2,2020,2.25,TH,14.296219444444445,48.82183333333334,14
801728,NA,CZ_0030,CZ_0030_2,2021,2.25,TH,14.296219444444445,48.82183333333334,14
801782,NA,CZ_0030,CZ_0030_2,2022,2.25,TH,14.296219444444445,48.82183333333334,14
801543,NA,CZ_0030,CZ_0030_3,2000,2.25,TH,14.29445,48.82163333333334,14
801555,NA,CZ_0030,CZ_0030_3,2001,2.25,TH,14.29445,48.82163333333334,14
801567,NA,CZ_0030,CZ_0030_3,2002,2.25,TH,14.29445,48.82163333333334,14
801579,NA,CZ_0030,CZ_0030_3,2003,2.25,TH,14.29445,48.82163333333334,14
801591,NA,CZ_0030,CZ_0030_3,2004,2.25,TH,14.29445,48.82163333333334,14
801603,NA,CZ_0030,CZ_0030_3,2005,2.25,TH,14.29445,48.82163333333334,14
801615,NA,CZ_0030,CZ_0030_3,2006,2.25,TH,14.29445,48.82163333333334,14
801626,NA,CZ_0030,CZ_0030_3,2008,2.25,TH,14.29445,48.82163333333334,14
801637,NA,CZ_0030,CZ_0030_3,2009,2.25,TH,14.29445,48.82163333333334,14
801648,NA,CZ_0030,CZ_0030_3,2010,2.25,TH,14.29445,48.82163333333334,14
801660,NA,CZ_0030,CZ_0030_3,2011,2.25,TH,14.29445,48.82163333333334,14
801677,NA,CZ_0030,CZ_0030_3,2020,2.25,TH,14.29445,48.82163333333334,14
801731,NA,CZ_0030,CZ_0030_3,2021,2.25,TH,14.29445,48.82163333333334,14
801785,NA,CZ_0030,CZ_0030_3,2022,2.25,TH,14.29445,48.82163333333334,14
801545,NA,CZ_0030,CZ_0030_5,2000,2.25,TH,14.29513888888889,48.822119444444446,14
801557,NA,CZ_0030,CZ_0030_5,2001,2.25,TH,14.29513888888889,48.822119444444446,14
801569,NA,CZ_0030,CZ_0030_5,2002,2.25,TH,14.29513888888889,48.822119444444446,14
801581,NA,CZ_0030,CZ_0030_5,2003,2.25,TH,14.29513888888889,48.822119444444446,14
801593,NA,CZ_0030,CZ_0030_5,2004,2.25,TH,14.29513888888889,48.822119444444446,14
801605,NA,CZ_0030,CZ_0030_5,2005,2.25,TH,14.29513888888889,48.822119444444446,14
801617,NA,CZ_0030,CZ_0030_5,2006,2.25,TH,14.29513888888889,48.822119444444446,14
801628,NA,CZ_0030,CZ_0030_5,2008,2.25,TH,14.29513888888889,48.822119444444446,14
801639,NA,CZ_0030,CZ_0030_5,2009,2.25,TH,14.29513888888889,48.822119444444446,14
801650,NA,CZ_0030,CZ_0030_5,2010,2.25,TH,14.29513888888889,48.822119444444446,14
801662,NA,CZ_0030,CZ_0030_5,2011,2.25,TH,14.29513888888889,48.822119444444446,14
801683,NA,CZ_0030,CZ_0030_5,2020,2.25,TH,14.29513888888889,48.822119444444446,14
801737,NA,CZ_0030,CZ_0030_5,2021,2.25,TH,14.29513888888889,48.822119444444446,14
801791,NA,CZ_0030,CZ_0030_5,2022,2.25,TH,14.29513888888889,48.822119444444446,14
801546,NA,CZ_0030,CZ_0030_6,2000,2.25,TH,14.294719444444445,48.82226388888889,14
801558,NA,CZ_0030,CZ_0030_6,2001,2.25,TH,14.294719444444445,48.82226388888889,14
801570,NA,CZ_0030,CZ_0030_6,2002,2.25,TH,14.294719444444445,48.82226388888889,14
801582,NA,CZ_0030,CZ_0030_6,2003,2.25,TH,14.294719444444445,48.82226388888889,14
801594,NA,CZ_0030,CZ_0030_6,2004,2.25,TH,14.294719444444445,48.82226388888889,14
801606,NA,CZ_0030,CZ_0030_6,2005,2.25,TH,14.294719444444445,48.82226388888889,14
801618,NA,CZ_0030,CZ_0030_6,2006,2.25,TH,14.294719444444445,48.82226388888889,14
801629,NA,CZ_0030,CZ_0030_6,2008,2.25,TH,14.294719444444445,48.82226388888889,14
801640,NA,CZ_0030,CZ_0030_6,2009,2.25,TH,14.294719444444445,48.82226388888889,14
801651,NA,CZ_0030,CZ_0030_6,2010,2.25,TH,14.294719444444445,48.82226388888889,14
801663,NA,CZ_0030,CZ_0030_6,2011,2.25,TH,14.294719444444445,48.82226388888889,14
801686,NA,CZ_0030,CZ_0030_6,2020,2.25,TH,14.294719444444445,48.82226388888889,14
801740,NA,CZ_0030,CZ_0030_6,2021,2.25,TH,14.294719444444445,48.82226388888889,14
801794,NA,CZ_0030,CZ_0030_6,2022,2.25,TH,14.294719444444445,48.82226388888889,14
908272,NA,CZ_0031,CZ_0031_1,2004,1,R,14.937055555555556,49.037527777777775,2
908302,NA,CZ_0031,CZ_0031_1,2019,1,R,14.937055555555556,49.037527777777775,2
908281,NA,CZ_0031,CZ_0031_10,2004,1,R,14.889805555555554,48.95569444444445,2
908311,NA,CZ_0031,CZ_0031_10,2019,1,R,14.889805555555554,48.95569444444445,2
908282,NA,CZ_0031,CZ_0031_11,2004,1,R,14.889138888888889,48.956027777777784,2
908312,NA,CZ_0031,CZ_0031_11,2019,1,R,14.889138888888889,48.956027777777784,2
908283,NA,CZ_0031,CZ_0031_12,2004,1,R,14.888972222222222,48.96186111111111,2
908313,NA,CZ_0031,CZ_0031_12,2019,1,R,14.888972222222222,48.96186111111111,2
908284,NA,CZ_0031,CZ_0031_13,2004,1,R,14.888583333333333,48.96194444444445,2
908314,NA,CZ_0031,CZ_0031_13,2019,1,R,14.888583333333333,48.96194444444445,2
908285,NA,CZ_0031,CZ_0031_14,2004,1,R,14.888444444444444,48.96275,2
908315,NA,CZ_0031,CZ_0031_14,2019,1,R,14.888444444444444,48.96275,2
908286,NA,CZ_0031,CZ_0031_15,2004,1,R,14.836666666666668,49.03936111111111,2
908316,NA,CZ_0031,CZ_0031_15,2019,1,R,14.836666666666668,49.03936111111111,2
908287,NA,CZ_0031,CZ_0031_16,2004,1,R,14.836694444444445,49.03941666666667,2
908317,NA,CZ_0031,CZ_0031_16,2019,1,R,14.836694444444445,49.03941666666667,2
908288,NA,CZ_0031,CZ_0031_17,2004,1,R,14.897166666666665,48.979416666666665,2
908318,NA,CZ_0031,CZ_0031_17,2019,1,R,14.897166666666665,48.979416666666665,2
908289,NA,CZ_0031,CZ_0031_18,2004,1,R,14.929527777777777,49.15175,2
908319,NA,CZ_0031,CZ_0031_18,2019,1,R,14.929527777777777,49.15175,2
908290,NA,CZ_0031,CZ_0031_19,2004,1,R,14.931527777777777,49.151694444444445,2
908320,NA,CZ_0031,CZ_0031_19,2019,1,R,14.931527777777777,49.151694444444445,2
908273,NA,CZ_0031,CZ_0031_2,2004,1,R,14.726694444444444,48.992000000000004,2
908303,NA,CZ_0031,CZ_0031_2,2019,1,R,14.726694444444444,48.992000000000004,2
908291,NA,CZ_0031,CZ_0031_20,2004,1,R,14.6875,48.89202777777778,2
908321,NA,CZ_0031,CZ_0031_20,2019,1,R,14.6875,48.89202777777778,2
908292,NA,CZ_0031,CZ_0031_21,2004,1,R,14.689777777777778,48.89102777777778,2
908322,NA,CZ_0031,CZ_0031_21,2019,1,R,14.689777777777778,48.89102777777778,2
908293,NA,CZ_0031,CZ_0031_22,2004,1,R,14.709,48.999944444444445,2
908323,NA,CZ_0031,CZ_0031_22,2019,1,R,14.709,48.999944444444445,2
908294,NA,CZ_0031,CZ_0031_23,2004,1,R,14.679499999999999,49.13586111111111,2
908324,NA,CZ_0031,CZ_0031_23,2019,1,R,14.679499999999999,49.13586111111111,2
908295,NA,CZ_0031,CZ_0031_24,2004,1,R,14.679388888888889,49.13686111111111,2
908325,NA,CZ_0031,CZ_0031_24,2019,1,R,14.679388888888889,49.13686111111111,2
908296,NA,CZ_0031,CZ_0031_25,2004,1,R,14.6945,49.142944444444446,2
908326,NA,CZ_0031,CZ_0031_25,2019,1,R,14.6945,49.142944444444446,2
908297,NA,CZ_0031,CZ_0031_26,2004,1,R,14.691083333333333,49.15161111111111,2
908327,NA,CZ_0031,CZ_0031_26,2019,1,R,14.691083333333333,49.15161111111111,2
908298,NA,CZ_0031,CZ_0031_27,2004,1,R,14.691055555555556,49.15113888888889,2
908328,NA,CZ_0031,CZ_0031_27,2019,1,R,14.691055555555556,49.15113888888889,2
908299,NA,CZ_0031,CZ_0031_28,2004,1,R,14.880722222222223,48.97166666666667,2
908329,NA,CZ_0031,CZ_0031_28,2019,1,R,14.880722222222223,48.97166666666667,2
908300,NA,CZ_0031,CZ_0031_29,2004,1,R,14.880805555555556,48.971555555555554,2
908330,NA,CZ_0031,CZ_0031_29,2019,1,R,14.880805555555556,48.971555555555554,2
908274,NA,CZ_0031,CZ_0031_3,2004,1,R,14.726527777777777,48.99191666666667,2
908304,NA,CZ_0031,CZ_0031_3,2019,1,R,14.726527777777777,48.99191666666667,2
908301,NA,CZ_0031,CZ_0031_30,2004,1,R,14.649305555555555,49.070083333333336,2
908331,NA,CZ_0031,CZ_0031_30,2019,1,R,14.649305555555555,49.070083333333336,2
908275,NA,CZ_0031,CZ_0031_4,2004,1,R,14.962305555555554,49.05316666666666,2
908305,NA,CZ_0031,CZ_0031_4,2019,1,R,14.962305555555554,49.05316666666666,2
908276,NA,CZ_0031,CZ_0031_5,2004,1,R,14.962694444444443,49.05283333333333,2
908306,NA,CZ_0031,CZ_0031_5,2019,1,R,14.962694444444443,49.05283333333333,2
908277,NA,CZ_0031,CZ_0031_6,2004,1,R,14.89636111111111,48.977555555555554,2
908307,NA,CZ_0031,CZ_0031_6,2019,1,R,14.89636111111111,48.977555555555554,2
908278,NA,CZ_0031,CZ_0031_7,2004,1,R,14.897027777777778,48.979,2
908308,NA,CZ_0031,CZ_0031_7,2019,1,R,14.897027777777778,48.979,2
908279,NA,CZ_0031,CZ_0031_8,2004,1,R,14.897083333333333,48.97927777777778,2
908309,NA,CZ_0031,CZ_0031_8,2019,1,R,14.897083333333333,48.97927777777778,2
908280,NA,CZ_0031,CZ_0031_9,2004,1,R,14.889638888888888,48.95583333333334,2
908310,NA,CZ_0031,CZ_0031_9,2019,1,R,14.889638888888888,48.95583333333334,2
800001,NA,CZ_0080,CZ_0080_1,2007,1,TD_wet,15.89611111111111,49.54138888888889,7
800101,NA,CZ_0080,CZ_0080_1,2009,1,TD_wet,15.89611111111111,49.54138888888889,7
800201,NA,CZ_0080,CZ_0080_1,2013,1,TD_wet,15.89611111111111,49.54138888888889,7
800301,NA,CZ_0080,CZ_0080_1,2014,1,TD_wet,15.89611111111111,49.54138888888889,7
800401,NA,CZ_0080,CZ_0080_1,2015,1,TD_wet,15.89611111111111,49.54138888888889,7
800501,NA,CZ_0080,CZ_0080_1,2017,1,TD_wet,15.89611111111111,49.54138888888889,7
800601,NA,CZ_0080,CZ_0080_1,2020,1,TD_wet,15.89611111111111,49.54138888888889,7
800027,NA,CZ_0080,CZ_0080_10,2007,1,TD_wet,16.01722222222222,49.585,7
800127,NA,CZ_0080,CZ_0080_10,2009,1,TD_wet,16.01722222222222,49.585,7
800227,NA,CZ_0080,CZ_0080_10,2013,1,TD_wet,16.01722222222222,49.585,7
800327,NA,CZ_0080,CZ_0080_10,2014,1,TD_wet,16.01722222222222,49.585,7
